Student_ID,Gender,Attendance_Rate,Social_Media_Hours,Study_Hours_per_Day,Physics,Maths,Biology,Chemistry,Past_Exam_Scores,Final_Exam_Score,Pass_Fail
S162,Male,98.75335815,5,11,75,87,75,73,89,82,Pass
S122,Male,78.1982546,8,7,42,83,98,54,54,62,Pass
S069,Female,73.00595795,8,7,60,38,31,53,74,68,Pass
S308,Female,73.28500612,8,7,77,40,79,48,62,66,Pass
S142,Male,74.91238489,6,11,53,77,81,96,96,83,Pass
S418,Female,91.1291938,9,8,58,30,40,47,69,59,Pass
S080,Female,61.1924533,10,8,78,32,87,34,99,73,Pass
S208,Female,91.39704436,10,8,55,36,36,35,94,75,Pass
S222,Male,81.20507721,8,8,50,64,86,53,59,54,Pass
S307,Female,96.14801159,9,7,65,53,96,37,84,68,Pass
S029,Female,74.90825933,5,12,61,48,53,90,89,78,Pass
S279,Male,95.93752611,8,8,61,74,53,52,75,66,Pass
S479,Male,89.50067794,10,7,81,72,94,47,67,61,Pass
S340,Female,79.37268021,10,8,91,52,94,40,83,66,Pass
S177,Male,88.38897507,7,12,81,88,79,86,97,84,Pass
S424,Male,74.8732447,8,8,97,70,60,88,82,74,Pass
S092,Female,54.61452931,8,7,59,59,41,97,73,62,Pass
S400,Male,88.98793874,8,8,82,62,99,68,74,73,Pass
S097,Female,68.86429826,8,7,75,61,82,67,92,68,Pass
S368,Female,77.83607924,10,8,37,62,89,44,95,72,Pass
S289,Male,95.53430991,12,3,65,33,48,41,56,47,Fail
S093,Female,74.0572697,9,8,88,81,76,61,53,60,Pass
S399,Female,98.72736326,5,11,97,99,99,64,94,91,Pass
S241,Female,99.8846308,5,12,59,82,44,88,98,77,Pass
S076,Female,93.71588024,8,7,95,68,96,50,52,66,Pass
S207,Female,89.07572409,9,7,78,62,61,85,92,70,Pass
S468,Male,79.91430291,10,7,72,78,90,77,69,61,Pass
S312,Male,51.64233351,10,7,62,32,89,30,78,52,Pass
S148,Male,74.39049004,8,7,47,55,41,64,83,75,Pass
S070,Female,79.2383053,8,7,47,35,60,36,88,63,Pass
S040,Male,89.2334132,9,8,54,75,91,91,62,66,Pass
S467,Female,85.24627748,9,7,70,92,70,46,60,57,Pass
S197,Female,92.536373,8,7,45,65,53,78,55,66,Pass
S276,Female,86.3047793,9,7,43,68,91,63,59,52,Pass
S227,Male,69.57410551,8,8,54,39,44,52,80,65,Pass
S235,Female,84.68588037,7,11,54,49,84,91,88,78,Pass
S393,Female,91.53272533,9,7,46,96,68,87,95,75,Pass
S283,Female,88.56233343,5,12,94,95,47,43,96,88,Pass
S426,Male,55.32893651,8,7,72,65,56,50,82,64,Pass
S396,Female,68.13789473,6,12,63,93,50,99,87,80,Pass
S411,Male,60.90115537,9,8,69,54,39,54,61,61,Pass
S069,Female,73.00595795,8,8,75,72,75,54,74,70,Pass
S405,Female,59.10535694,10,7,31,57,46,83,60,61,Pass
S342,Female,85.70295999,9,8,45,87,31,49,98,68,Pass
S205,Female,86.07982754,5,12,58,86,91,55,90,78,Pass
S050,Female,86.31985163,9,7,98,86,62,36,83,71,Pass
S350,Male,53.77516819,10,7,34,98,65,45,76,70,Pass
S403,Male,99.26836561,8,8,36,50,58,51,90,65,Pass
S454,Female,74.1877471,5,12,73,57,47,40,88,77,Pass
S025,Female,87.84995661,9,7,73,77,37,71,83,73,Pass
S494,Female,83.49587323,5,11,73,60,44,87,100,88,Pass
S369,Male,86.04065482,8,8,60,38,52,63,64,58,Pass
S144,Female,96.68459119,9,8,86,84,56,85,58,73,Pass
S273,Female,56.95580971,8,8,65,67,58,49,61,56,Pass
S421,Female,74.90453768,10,8,42,70,40,84,89,67,Pass
S058,Male,72.9673404,7,12,50,54,98,67,88,82,Pass
S359,Male,70.39922477,10,8,60,84,68,80,95,71,Pass
S240,Female,78.65754246,8,8,78,65,45,35,76,66,Pass
S339,Female,91.82824066,8,7,92,51,90,74,64,74,Pass
S115,Male,51.52360764,8,8,90,40,92,37,92,68,Pass
S198,Female,87.29872628,8,7,44,93,37,85,73,58,Pass
S082,Female,67.25413139,8,7,43,49,36,78,67,64,Pass
S101,Male,79.86390411,8,7,59,65,98,52,73,66,Pass
S206,Male,52.4047322,10,3,64,60,66,51,62,48,Fail
S323,Female,75.75868412,9,8,46,66,38,92,52,59,Pass
S159,Male,78.79992089,10,8,93,37,85,81,91,73,Pass
S383,Female,56.13884448,9,8,76,82,57,48,73,65,Pass
S339,Female,91.82824066,8,8,64,84,31,31,64,63,Pass
S475,Male,55.1546873,6,12,96,52,65,93,90,85,Pass
S301,Male,60.27899042,8,8,46,55,34,94,83,71,Pass
S329,Female,59.22314357,9,8,74,57,62,84,96,71,Pass
S230,Male,61.45126955,10,3,37,86,97,44,51,47,Fail
S201,Male,99.54647382,7,12,99,55,72,72,89,87,Pass
S267,Female,67.12621286,8,8,66,74,59,51,81,60,Pass
S489,Male,99.02884001,8,8,66,57,86,74,85,68,Pass
S022,Male,63.73658985,10,8,72,88,88,65,84,72,Pass
S287,Male,55.2123483,8,7,50,73,77,38,84,60,Pass
S042,Male,90.25223338,5,12,78,51,77,52,82,77,Pass
S011,Male,84.58571986,10,7,94,59,71,64,80,71,Pass
S087,Female,67.79957421,9,8,55,99,94,92,95,74,Pass
S231,Female,77.14246553,8,7,76,79,63,62,63,67,Pass
S380,Male,81.66203875,5,12,69,54,97,59,97,78,Pass
S373,Female,90.34250745,8,8,99,54,68,99,56,70,Pass
S235,Female,84.68588037,10,7,41,40,82,73,88,65,Pass
S375,Male,97.22048628,8,8,92,64,31,30,93,66,Pass
S342,Female,85.70295999,9,7,59,35,80,82,98,72,Pass
S137,Male,68.9386313,10,7,82,50,99,41,52,51,Pass
S156,Female,84.84807312,9,8,45,85,41,56,74,74,Pass
S179,Male,75.30519782,8,8,62,64,92,83,77,70,Pass
S399,Female,98.72736326,8,8,55,41,40,51,94,72,Pass
S217,Female,79.41533379,8,8,69,60,55,71,94,70,Pass
S260,Male,50.61015362,9,8,52,64,93,41,64,65,Pass
S404,Male,73.55327263,10,7,82,43,53,96,57,64,Pass
S327,Male,93.03160089,8,7,30,52,71,48,78,58,Pass
S348,Female,55.14907397,5,11,46,86,64,87,93,77,Pass
S204,Male,96.32247118,10,7,86,96,94,41,97,74,Pass
S117,Male,67.70733354,9,7,39,38,67,71,75,68,Pass
S310,Female,95.92273625,5,11,46,70,63,37,88,81,Pass
S114,Female,87.4808116,8,7,44,74,34,66,59,54,Pass
S200,Male,96.64690335,8,8,54,84,51,57,65,56,Pass
S456,Male,76.99213895,8,7,46,78,63,57,81,68,Pass
S010,Female,53.76795302,8,7,33,89,95,65,67,58,Pass
S184,Male,72.71339861,10,8,42,32,76,36,89,61,Pass
S153,Male,92.11570176,9,8,49,47,48,85,78,67,Pass
S130,Female,82.44114201,9,7,32,31,50,46,98,63,Pass
S099,Female,93.41505535,6,11,60,92,67,83,88,78,Pass
S196,Female,55.33496251,8,8,81,87,52,66,82,63,Pass
S422,Female,53.35877,10,8,87,33,51,49,81,65,Pass
S401,Female,55.7118963,8,8,93,99,52,98,82,67,Pass
S195,Male,89.7144725,8,8,32,37,57,32,94,68,Pass
S337,Male,81.24879935,9,7,75,88,42,49,50,56,Pass
S318,Male,65.57365856,9,8,96,32,40,67,63,62,Pass
S007,Male,51.84109338,5,11,69,52,73,55,99,79,Pass
S490,Male,95.16819063,8,8,31,66,60,33,94,64,Pass
S078,Female,98.65551746,8,7,80,30,80,59,63,57,Pass
S420,Female,90.75272142,10,7,42,54,47,62,59,51,Pass
S081,Male,91.08953184,9,8,78,76,45,70,53,61,Pass
S378,Male,66.19950306,8,8,49,47,61,42,58,57,Pass
S242,Male,87.620156,8,7,48,54,89,43,90,71,Pass
S102,Female,99.31284979,9,7,83,66,64,85,60,64,Pass
S280,Female,89.50423186,8,8,46,49,42,76,67,59,Pass
S437,Female,88.54556885,9,7,42,51,35,94,87,74,Pass
S061,Male,53.31179889,5,12,46,91,98,99,98,76,Pass
S110,Male,57.3869546,8,8,84,54,71,55,78,65,Pass
S044,Female,80.8631856,5,11,44,75,71,38,94,76,Pass
S294,Female,91.87453945,9,8,69,96,30,91,96,72,Pass
S360,Male,77.58612976,5,11,93,56,54,71,99,85,Pass
S179,Male,75.30519782,8,8,32,48,47,60,77,55,Pass
S309,Female,74.0418489,8,8,94,67,36,62,90,71,Pass
S371,Female,99.4364391,5,12,88,79,94,84,79,76,Pass
S193,Male,73.65831005,10,7,80,85,36,68,76,60,Pass
S393,Female,91.53272533,9,8,92,51,31,64,95,73,Pass
S388,Male,81.23806355,8,7,48,62,51,55,57,58,Pass
S123,Female,92.03549929,10,8,80,35,64,62,54,56,Pass
S357,Female,91.98944297,9,8,66,97,63,47,64,63,Pass
S339,Female,91.82824066,8,7,40,56,49,77,64,65,Pass
S328,Male,76.75348595,8,7,49,83,67,52,70,61,Pass
S310,Female,95.92273625,5,11,41,65,44,42,88,79,Pass
S360,Male,77.58612976,5,11,92,66,97,68,99,80,Pass
S256,Male,76.99303186,8,8,31,79,75,33,90,73,Pass
S292,Male,58.27602552,9,8,40,56,68,51,82,61,Pass
S002,Female,87.478915,8,7,84,77,97,39,56,65,Pass
S095,Female,75.58285068,5,12,32,96,44,59,86,77,Pass
S243,Female,85.34902306,9,8,71,50,90,97,66,72,Pass
S167,Female,76.7518366,10,7,80,37,57,64,73,71,Pass
S471,Male,53.8882672,11,4,51,63,36,31,55,44,Fail
S311,Female,79.35341121,8,8,55,43,96,62,64,64,Pass
S425,Female,86.01012908,8,7,47,83,64,89,51,57,Pass
S462,Male,81.16662755,6,11,88,87,57,86,99,83,Pass
S168,Male,73.83097421,10,7,59,87,95,57,64,68,Pass
S306,Male,93.17590703,10,8,75,55,66,66,66,60,Pass
S394,Female,67.25960724,10,7,85,39,92,52,96,66,Pass
S220,Male,85.68912274,9,8,34,66,39,54,72,58,Pass
S400,Male,88.98793874,8,8,74,45,84,37,74,69,Pass
S353,Male,94.87152049,10,8,31,81,74,57,74,56,Pass
S017,Female,87.8540601,5,12,91,41,77,85,88,82,Pass
S250,Male,55.14580154,8,8,52,52,58,54,97,65,Pass
S347,Male,88.26781405,8,8,43,58,95,36,64,63,Pass
S275,Male,62.80077659,10,7,36,39,88,69,66,58,Pass
S032,Male,65.38886199,8,8,40,63,75,41,93,70,Pass
S317,Male,51.69395801,9,7,54,48,33,69,96,63,Pass
S182,Male,79.69415488,8,7,72,36,82,75,66,69,Pass
S128,Male,73.69849707,6,12,84,63,58,94,84,83,Pass
S075,Male,70.58306072,6,12,65,69,71,69,98,80,Pass
S245,Male,57.15639928,8,7,98,36,94,91,80,71,Pass
S061,Male,53.31179889,5,12,35,64,34,38,98,77,Pass
S131,Female,73.97910509,6,11,34,97,54,36,91,76,Pass
S200,Male,96.64690335,8,8,41,36,90,99,65,74,Pass
S107,Female,76.5632877,8,8,94,75,73,65,53,56,Pass
S062,Male,52.29306332,8,8,72,46,49,41,78,71,Pass
S328,Male,76.75348595,5,11,88,99,95,94,70,83,Pass
S280,Female,89.50423186,8,7,85,93,75,77,67,67,Pass
S211,Male,91.25663383,7,11,92,95,89,39,85,81,Pass
S101,Male,79.86390411,8,8,82,93,48,58,73,70,Pass
S161,Male,50.26500032,11,4,91,80,62,49,64,50,Pass
S244,Male,88.92859695,6,12,85,87,57,72,89,80,Pass
S486,Female,87.95179228,6,12,36,93,74,47,100,79,Pass
S336,Female,73.41159142,8,8,33,42,45,96,52,51,Pass
S032,Male,65.38886199,5,12,36,88,66,70,93,86,Pass
S266,Female,97.95373973,8,7,90,36,72,65,69,69,Pass
S032,Male,65.38886199,5,11,46,68,42,37,93,77,Pass
S409,Female,84.94229266,6,11,79,73,73,68,90,81,Pass
S399,Female,98.72736326,8,7,53,82,48,63,94,69,Pass
S307,Female,96.14801159,9,8,38,44,82,53,84,70,Pass
S244,Male,88.92859695,9,7,38,61,51,42,89,75,Pass
S169,Male,91.92912794,5,12,99,96,68,97,87,80,Pass
S353,Male,94.87152049,10,7,35,68,31,64,74,58,Pass
S367,Female,94.37302413,10,7,43,31,75,97,69,54,Pass
S129,Female,67.75521516,8,8,37,38,89,71,69,67,Pass
S485,Male,81.94746927,7,12,35,90,65,64,94,82,Pass
S037,Female,79.49779486,8,8,66,58,85,65,78,75,Pass
S100,Male,54.22585038,8,8,47,42,92,39,95,68,Pass
S132,Male,79.20997424,8,8,77,41,64,93,84,64,Pass
S054,Female,64.89797258,8,7,35,99,46,70,67,57,Pass
S374,Female,98.13246593,9,8,76,69,97,99,66,70,Pass
S367,Female,94.37302413,10,8,39,34,40,33,69,57,Pass
S063,Male,81.04028422,5,12,93,95,66,92,93,87,Pass
S269,Male,71.17984312,9,7,78,62,42,39,99,73,Pass
S210,Male,89.97685655,7,12,86,72,60,43,91,76,Pass
S385,Male,82.14627818,8,8,61,77,73,39,60,62,Pass
S105,Female,61.80582666,8,8,94,38,89,57,74,64,Pass
S497,Male,99.96767498,10,8,86,80,79,70,55,60,Pass
S465,Female,67.57700806,8,7,96,55,34,75,96,75,Pass
S170,Female,60.25387801,8,8,40,78,55,63,57,52,Pass
S199,Male,70.42591465,9,7,74,32,31,89,68,51,Pass
S183,Female,68.46152408,5,11,83,98,92,88,99,88,Pass
S142,Male,74.91238489,9,7,66,81,92,30,96,75,Pass
S215,Male,95.39330652,9,8,96,37,71,36,54,58,Pass
S066,Female,78.98249672,5,11,98,60,78,70,96,80,Pass
S347,Male,88.26781405,8,8,80,48,79,66,64,55,Pass
S437,Female,88.54556885,9,8,38,47,92,77,87,71,Pass
S447,Male,95.77568386,5,11,97,73,63,43,89,77,Pass
S281,Female,51.15113024,5,11,94,70,37,67,99,82,Pass
S360,Male,77.58612976,5,11,86,69,47,90,99,79,Pass
S355,Female,90.03748857,8,7,32,84,53,66,78,71,Pass
S235,Female,84.68588037,7,12,38,79,31,62,88,76,Pass
S370,Male,90.26574837,8,8,53,94,33,70,74,67,Pass
S427,Male,57.00092693,9,8,99,36,97,94,82,74,Pass
S205,Female,86.07982754,5,12,60,71,52,59,90,80,Pass
S310,Female,95.92273625,8,7,76,47,88,70,88,68,Pass
S228,Female,76.59287398,8,8,80,62,44,94,67,75,Pass
S352,Male,63.61509274,8,8,58,94,78,38,95,73,Pass
S297,Female,61.36978104,5,11,68,85,54,46,100,78,Pass
S417,Male,84.15919282,8,7,45,98,36,48,77,73,Pass
S272,Female,95.59262044,9,8,92,88,50,40,66,55,Pass
S443,Male,88.54929628,9,7,69,50,77,61,83,69,Pass
S313,Female,95.63747314,5,12,64,73,88,53,78,81,Pass
S500,Female,65.64274283,8,8,45,39,77,74,71,69,Pass
S409,Female,84.94229266,9,7,66,58,66,43,90,69,Pass
S235,Female,84.68588037,10,7,49,50,50,53,88,67,Pass
S303,Male,80.18607659,9,7,83,37,36,96,83,65,Pass
S228,Female,76.59287398,8,8,33,44,69,83,67,62,Pass
S363,Male,75.27539396,6,11,99,72,41,82,78,78,Pass
S064,Male,67.37067041,8,8,48,86,47,45,65,58,Pass
S453,Female,56.75006387,10,7,50,54,49,39,58,55,Pass
S102,Female,99.31284979,9,8,90,84,72,88,60,75,Pass
S005,Male,78.45407346,7,12,30,83,81,41,97,84,Pass
S103,Female,76.8295323,8,8,39,60,60,44,62,51,Pass
S296,Female,65.5722132,9,8,92,76,56,83,81,69,Pass
S320,Female,63.87935863,9,7,61,64,79,65,71,69,Pass
S343,Male,76.38238651,9,8,97,58,80,71,74,73,Pass
S188,Male,84.22857739,7,12,54,66,74,42,100,78,Pass
S171,Female,98.39970333,10,7,80,99,82,41,54,56,Pass
S288,Male,92.0219816,8,8,84,54,94,78,61,70,Pass
S174,Female,86.81235918,9,7,88,91,31,68,67,73,Pass
S456,Male,76.99213895,5,11,44,30,82,77,81,76,Pass
S380,Male,81.66203875,8,8,94,34,37,50,97,74,Pass
S203,Male,68.96142925,10,7,72,52,76,96,82,65,Pass
S339,Female,91.82824066,8,8,40,94,60,50,64,71,Pass
S329,Female,59.22314357,9,7,90,46,45,58,96,65,Pass
S334,Male,89.9891011,9,8,95,73,54,93,68,64,Pass
S098,Female,50.12975122,11,4,61,65,79,31,55,44,Fail
S135,Male,79.32677173,8,8,33,76,98,30,66,65,Pass
S355,Female,90.03748857,8,7,84,80,50,57,78,66,Pass
S212,Male,59.32024934,10,7,70,78,30,99,76,60,Pass
S303,Male,80.18607659,9,8,79,92,59,75,83,74,Pass
S172,Male,85.54762394,8,8,65,31,45,30,97,67,Pass
S134,Male,77.8871133,9,8,38,93,60,67,67,62,Pass
S483,Male,97.90853965,9,8,47,60,91,81,62,71,Pass
S176,Female,85.36150478,7,11,86,92,72,64,86,85,Pass
S307,Female,96.14801159,6,11,34,84,60,82,84,78,Pass
S004,Male,91.45821104,10,8,67,58,43,97,100,72,Pass
S109,Female,53.11706813,8,7,96,31,90,77,69,57,Pass
S198,Female,87.29872628,8,7,81,91,39,77,73,66,Pass
S407,Female,75.62288279,10,8,31,87,93,68,100,75,Pass
S183,Female,68.46152408,8,7,30,76,45,42,99,68,Pass
S472,Female,50.11696953,8,7,84,72,74,43,71,72,Pass
S442,Female,54.51684803,9,8,97,79,79,76,64,59,Pass
S149,Male,92.54087589,8,7,72,55,79,82,60,56,Pass
S118,Female,69.85819163,9,8,86,96,56,34,90,69,Pass
S358,Female,93.349688,9,8,81,90,69,82,76,67,Pass
S492,Male,84.65876057,10,7,39,98,31,69,78,58,Pass
S301,Male,60.27899042,8,7,91,43,33,66,83,65,Pass
S473,Male,98.38496941,6,12,86,88,94,80,75,76,Pass
S307,Female,96.14801159,9,7,43,64,30,36,84,61,Pass
S046,Female,80.40439248,9,7,69,46,59,83,93,71,Pass
S1000,Male,91.35326879,10,3,93,65,52,52,51,50,Pass
S1001,Male,61.73494305,8,7,73,78,45,47,80,63,Pass
S1002,Female,97.9938918,5,12,78,88,75,69,81,84,Pass
S1003,Male,58.81466051,9,8,41,44,81,47,87,60,Pass
S1004,Female,97.91081784,5,12,95,99,90,54,79,76,Pass
S1005,Female,90.27280157,6,12,84,36,50,49,97,81,Pass
S1006,Male,56.25376943,10,4,46,56,32,93,59,48,Fail
S1007,Male,74.54844865,10,8,83,98,89,35,67,65,Pass
S1008,Male,86.45420876,8,7,60,33,70,76,99,73,Pass
S1009,Female,74.96748014,10,8,96,63,76,63,67,57,Pass
S1010,Male,53.08545967,9,7,84,62,51,38,61,57,Pass
S1011,Female,65.11489688,9,8,44,69,41,85,66,63,Pass
S1012,Male,89.52904652,6,12,39,99,87,74,77,78,Pass
S1013,Female,62.32434552,10,8,33,57,85,95,63,54,Pass
S1014,Female,66.84980861,5,12,32,95,80,98,98,85,Pass
S1015,Female,66.27435281,12,4,93,44,40,94,50,45,Fail
S1016,Female,97.8144123,9,8,93,55,92,98,54,67,Pass
S1017,Male,61.37536887,10,8,73,86,85,35,57,65,Pass
S1018,Female,91.65410023,9,7,96,98,96,68,52,58,Pass
S1019,Female,87.38008537,8,8,84,36,52,82,69,65,Pass
S1020,Male,61.3932642,8,8,94,69,81,62,81,69,Pass
S1021,Male,52.03641705,10,8,99,78,34,93,79,64,Pass
S1022,Female,66.9399922,10,8,85,62,73,65,71,71,Pass
S1023,Male,55.58661031,8,7,37,72,38,77,68,63,Pass
S1024,Male,91.17690388,10,7,59,98,53,95,60,56,Pass
S1025,Female,88.1226113,8,8,62,88,37,37,51,57,Pass
S1026,Female,82.56936311,8,8,58,80,94,51,82,64,Pass
S1027,Male,54.21596477,9,8,55,52,88,44,55,59,Pass
S1028,Male,61.49493872,8,7,84,66,64,94,67,63,Pass
S1029,Female,87.11565514,9,7,75,52,60,91,55,53,Pass
S1030,Female,52.09976705,9,7,41,49,40,31,85,56,Pass
S1031,Male,64.59314469,8,7,37,66,63,55,93,63,Pass
S1032,Female,65.65240108,9,8,42,38,90,40,74,62,Pass
S1033,Male,70.96887782,9,7,74,30,90,69,91,72,Pass
S1034,Female,92.7725161,8,8,61,43,73,85,71,60,Pass
S1035,Female,68.98821313,10,4,98,41,31,85,52,45,Fail
S1036,Female,72.44241599,9,7,56,56,71,32,86,67,Pass
S1037,Male,50.3717382,9,7,76,69,55,39,80,74,Pass
S1038,Male,89.35708136,6,12,89,65,75,66,95,83,Pass
S1039,Male,95.48978183,8,8,34,81,89,39,84,69,Pass
S1040,Male,94.33679452,9,7,94,98,43,83,95,75,Pass
S1041,Male,76.66567127,10,7,47,38,79,98,77,70,Pass
S1042,Female,74.8519906,10,7,31,88,59,62,94,63,Pass
S1043,Male,69.16067495,8,7,48,95,65,84,76,68,Pass
S1044,Female,97.02764585,10,8,94,58,74,45,57,54,Pass
S1045,Female,56.43591117,8,8,99,85,82,36,76,63,Pass
S1046,Male,84.93031079,9,8,56,75,66,88,64,60,Pass
S1047,Male,80.29700936,8,8,73,62,79,68,54,62,Pass
S1048,Male,85.6309889,8,8,88,35,81,87,54,51,Pass
S1049,Male,70.51006496,9,8,68,56,37,98,94,69,Pass
S1050,Female,63.63794184,8,7,71,40,71,44,76,55,Pass
S1051,Female,98.07395035,7,12,94,49,69,56,97,84,Pass
S1052,Female,57.77858194,10,7,90,93,47,49,81,72,Pass
S1053,Female,64.87057278,9,7,67,56,30,55,82,59,Pass
S1054,Male,81.8071751,8,7,94,77,66,73,91,71,Pass
S1055,Male,69.60417179,10,8,82,30,98,36,68,62,Pass
S1056,Male,86.34800947,8,8,30,46,70,56,61,66,Pass
S1057,Female,95.47778231,8,8,42,32,40,55,50,59,Pass
S1058,Male,79.99151331,8,8,99,59,78,59,81,74,Pass
S1059,Female,93.82108535,5,12,88,34,77,89,89,85,Pass
S1060,Male,70.33217533,6,12,44,98,99,62,96,76,Pass
S1061,Male,72.35625258,8,8,54,63,84,86,77,70,Pass
S1062,Male,77.38255623,8,7,60,48,62,47,95,69,Pass
S1063,Male,54.85621663,5,11,72,77,59,84,90,81,Pass
S1064,Female,51.66120611,11,4,32,62,69,41,53,46,Fail
S1065,Female,79.06724438,10,7,42,43,82,68,70,55,Pass
S1066,Female,73.69076458,9,7,99,82,36,35,50,52,Pass
S1067,Male,91.55741436,5,12,65,86,71,94,95,87,Pass
S1068,Male,76.3034162,8,7,48,82,72,85,73,61,Pass
S1069,Male,52.4462238,6,12,64,91,30,75,96,80,Pass
S1070,Male,89.52232644,8,7,64,30,56,47,83,66,Pass
S1071,Female,58.20934769,10,8,78,89,36,94,90,64,Pass
S1072,Female,59.27339409,8,7,49,76,39,84,65,56,Pass
S1073,Male,59.93375787,10,7,79,49,52,35,78,71,Pass
S1074,Female,77.83109391,10,8,92,35,76,99,67,69,Pass
S1075,Male,74.54336736,5,11,62,60,96,73,96,82,Pass
S1076,Female,98.89204369,8,7,49,35,98,85,50,64,Pass
S1077,Male,87.52821938,9,7,78,30,63,52,80,62,Pass
S1078,Male,53.23964481,9,8,36,47,70,78,82,63,Pass
S1079,Female,92.90972481,10,7,80,72,44,78,54,54,Pass
S1080,Female,67.44413901,9,8,66,35,57,33,53,54,Pass
S1081,Male,98.25891203,10,8,68,80,70,49,82,66,Pass
S1082,Female,81.75123692,5,11,85,77,80,70,93,76,Pass
S1083,Female,98.86093212,8,7,45,85,82,85,55,54,Pass
S1084,Female,76.78724342,8,7,99,96,89,44,59,71,Pass
S1085,Female,88.84462705,8,8,56,45,80,50,61,54,Pass
S1086,Female,62.21285836,9,7,82,44,86,53,68,66,Pass
S1087,Female,77.75999475,5,11,56,98,83,45,95,84,Pass
S1088,Male,74.91142021,8,7,68,70,36,84,52,53,Pass
S1089,Female,72.23723577,7,12,95,72,80,36,89,78,Pass
S1090,Female,55.82086511,6,12,74,98,55,73,87,79,Pass
S1091,Male,56.12279494,6,11,59,98,63,96,91,79,Pass
S1092,Female,86.49342668,5,12,30,91,93,85,81,85,Pass
S1093,Male,90.82527338,9,8,44,71,37,78,94,67,Pass
S1094,Male,71.45574375,10,8,82,45,67,93,81,74,Pass
S1095,Male,97.69500924,6,11,80,68,33,40,89,76,Pass
S1096,Male,85.80410696,9,8,82,51,83,87,52,66,Pass
S1097,Male,65.05166743,6,11,75,70,78,45,89,81,Pass
S1098,Male,65.68014899,7,11,74,43,83,49,98,78,Pass
S1099,Female,68.51702737,5,11,84,58,35,37,99,85,Pass
S1100,Male,98.22363403,6,12,39,37,57,52,93,76,Pass
S1101,Female,79.74812214,10,7,37,74,73,89,83,65,Pass
S1102,Female,60.83031573,8,7,98,46,52,80,85,66,Pass
S1103,Male,62.27912355,9,7,43,49,98,61,66,57,Pass
S1104,Male,77.78430103,10,8,96,99,39,82,87,72,Pass
S1105,Female,56.96636777,9,8,47,44,40,88,56,53,Pass
S1106,Female,91.83831036,8,8,35,88,72,81,86,71,Pass
S1107,Female,65.9096086,8,7,61,58,42,68,91,67,Pass
S1108,Female,86.6768928,10,8,59,90,41,63,62,53,Pass
S1109,Female,83.99127917,9,8,82,51,62,57,52,57,Pass
S1110,Female,86.84387266,9,7,67,65,64,78,88,66,Pass
S1111,Female,75.92902418,9,7,98,43,52,83,57,62,Pass
S1112,Male,67.94152468,8,7,53,79,96,32,66,63,Pass
S1113,Male,90.04908822,6,11,69,37,42,34,99,82,Pass
S1114,Male,69.63713227,10,8,74,81,58,42,57,54,Pass
S1115,Female,78.97255182,8,7,74,69,83,51,64,62,Pass
S1116,Female,72.94328894,8,7,38,83,88,89,55,54,Pass
S1117,Male,52.36583187,8,8,39,93,84,74,98,71,Pass
S1118,Male,58.18661431,6,12,92,96,75,90,84,85,Pass
S1119,Male,66.82694044,10,8,45,66,45,89,94,69,Pass
S1120,Female,89.33261896,9,8,88,73,47,94,82,75,Pass
S1121,Male,91.27189411,5,12,80,40,83,84,91,81,Pass
S1122,Male,81.96820924,7,11,97,73,59,54,98,85,Pass
S1123,Male,79.97272781,6,12,74,99,93,37,88,84,Pass
S1124,Male,62.11503889,10,4,42,46,61,56,56,47,Fail
S1125,Female,84.25828194,9,7,35,81,92,93,60,67,Pass
S1126,Male,97.08370583,8,7,58,72,53,82,75,61,Pass
S1127,Female,69.98945714,9,8,87,49,78,70,88,64,Pass
S1128,Male,81.15099546,5,11,88,82,93,45,90,76,Pass
S1129,Male,64.3858645,11,4,37,41,79,96,50,43,Fail
S1130,Female,54.757897,12,4,59,60,70,55,50,44,Fail
S1131,Female,83.42361695,8,8,33,33,66,86,79,68,Pass
S1132,Male,53.95411851,5,12,53,86,75,37,95,77,Pass
S1133,Female,80.81766849,8,7,84,37,49,36,93,64,Pass
S1134,Female,89.14058039,8,8,48,42,73,45,57,64,Pass
S1135,Female,90.80709825,6,12,47,91,72,73,81,77,Pass
S1136,Female,61.8746612,12,3,70,39,58,67,50,49,Fail
S1137,Female,95.89219207,10,8,52,68,68,43,71,71,Pass
S1138,Female,67.12683767,10,4,33,54,47,61,58,49,Fail
S1139,Female,68.30203816,10,8,37,53,49,60,62,63,Pass
S1140,Female,90.87114475,5,12,98,43,92,83,93,77,Pass
S1141,Male,94.43972418,5,12,80,30,59,73,93,82,Pass
S1142,Female,53.85958739,9,7,44,68,90,76,85,62,Pass
S1143,Male,86.53432813,8,7,61,45,71,63,85,65,Pass
S1144,Male,82.08447659,10,7,85,93,66,34,75,64,Pass
S1145,Male,87.28439542,10,8,46,92,91,62,53,56,Pass
S1146,Male,78.69935031,8,8,88,31,79,33,73,74,Pass
S1147,Female,90.36739996,7,12,35,79,84,44,90,76,Pass
S1148,Male,79.12535832,10,8,38,32,47,65,76,51,Pass
S1149,Male,85.88797989,7,12,87,83,37,72,92,78,Pass
S1150,Male,73.54931695,8,8,50,51,57,58,95,69,Pass
S1151,Male,52.75463247,10,8,72,57,82,56,72,71,Pass
S1152,Female,94.09668315,8,8,41,56,90,86,53,65,Pass
S1153,Female,93.57587224,8,7,43,33,94,78,77,73,Pass
